paper,full_paper_name,year_published,journal,authors,doi,abstract,arxiv_url,pdf_url,primary_category,pdf_path,dataset_name,dataset_type,official_path,events_total (from text),events_used (from text),collision_energy_tev,generator,size_bytes,luminosity,shortened_paper_name,notes,events_total_num,events_used_num,collision_energy_tev_num,luminosity_pb,dataset_key,fraction_used,has_official_path,quality_flags
2308.12724,Jet energy calibration with deep learning as a Kubeflow pipeline,2023,Computing and Software for Big Science 7 (2023) 9,Daniel Holmberg; Dejan Golubovic; Henning Kirschenmann,10.1007/s41781-023-00103-y,"Precise measurements of the energy of jets emerging from particle collisions at the LHC are essential for a vast majority of physics searches at the CMS experiment. In this study, we leverage well-established deep learning models for point clouds and CMS open data to improve the energy calibration of particle jets. To enable production-ready machine learning based jet energy calibration an end-to-end pipeline is built on the Kubeflow cloud platform. The pipeline allowed us to scale up our hyperparameter tuning experiments on cloud resources, and serve optimal models as REST endpoints. We present the results of the parameter tuning process and analyze the performance of the served models in terms of inference time and overhead, providing insights for future work in this direction. The study also demonstrates improvements in both flavor dependence and resolution of the energy response when compared to the standard jet energy corrections baseline.",http://arxiv.org/abs/2308.12724,https://arxiv.org/pdf/2308.12724v2,hep-ex,pdfs/2308.12724.pdf,Sample with jet properties for jet-flavor and other jet-related ML studies JetNTuple QCD RunII 13TeV MC,mc,,,1420000.0,13.0,PYTHIA8,,,Jet Energy Calibration Kubeflow Pipeline,"QCD sample with leading-order perturbative QCD; includes CMS detector simulation with GEANT4; filtered by pT > 20 GeV and |η| < 2.5; 60% training, 20% validation, 20% test; particle flow reconstruction; CERN Open Data Portal record DOI:10.7483/OPENDATA.CMS.RY2V.T797",,1420000.0,13.0,,sample_with_jet_properties_for_jet_flavor_and_other_jet_related_ml_studies_jetntuple_qcd_runii_13tev_mc,,True,
1910.07029,End-to-end particle and event identification at the Large Hadron Collider with CMS Open Data,2019,,John Alison; Sitong An; Michael Andrews; Patrick Bryant; Bjorn Burkle; Sergei Gleyzer; Ulrich Heintz; Meenakshi Narain; Manfred Paulini; Barnabas Poczos; Emanuele Usai,,"From particle identification to the discovery of the Higgs boson, deep learning algorithms have become an increasingly important tool for data analysis at the Large Hadron Collider (LHC). We present an innovative end-to-end deep learning approach for jet identification at the Compact Muon Solenoid (CMS) experiment at the LHC. The method combines deep neural networks with low-level detector information, such as calorimeter energy deposits and tracking information, to build a discriminator to identify different particle species. Using two physics examples as references: electron vs. photon discrimination and quark vs. gluon discrimination, we demonstrate the performance of the end-to-end approach on simulated events with full detector geometry as available in the CMS Open Data. We also offer insights into the importance of the information extracted from various sub-detectors and describe how end-to-end techniques can be extended to event-level classification using information from the whole CMS detector.",http://arxiv.org/abs/1910.07029,https://arxiv.org/pdf/1910.07029v1,hep-ex,pdfs/1910.07029.pdf,CMS Open Data simulated datasets,mc,,,70000.0,,,,,End-to-end CMS Deep Learning Classification,"Used for quark vs gluon jet discrimination; includes full detector geometry simulation; detector images averaged over 70k jets; uses ECAL, HCAL, and tracking information; accessed via CMS Open Data repository",,70000.0,,,cms_open_data_simulated_datasets,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,/SingleMu/Run2012C-22Jan2013-v1,data,/SingleMu/Run2012C-22Jan2013-v1,,,8.0,,,1.83/fb,SM Cross Sections CMS Open,"Single muon trigger (HLT_IsoMu24, HLT_IsoMu24_eta2p1); AOD format; used ~10% of available dataset due to computing limitations",,,8.0,1830.0,_singlemu_run2012c_22jan2013_v1,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,/SingleMu/Run2012B-22Jan2013-v1,data,/SingleMu/Run2012B-22Jan2013-v1,,,8.0,,,1.83/fb,SM Cross Sections CMS Open,"Single muon trigger (HLT_IsoMu24, HLT_IsoMu24_eta2p1); AOD format; used ~10% of available dataset due to computing limitations",,,8.0,1830.0,_singlemu_run2012b_22jan2013_v1,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,/SingleElectron/Run2012B-22Jan2013-v1,data,/SingleElectron/Run2012B-22Jan2013-v1,,,8.0,,,1.78/fb,SM Cross Sections CMS Open,Single electron trigger (HLT_Ele27_WP80); AOD format; used ~10% of available dataset due to computing limitations,,,8.0,1780.0,_singleelectron_run2012b_22jan2013_v1,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,/SingleElectron/Run2012C-22Jan2013-v1,data,/SingleElectron/Run2012C-22Jan2013-v1,,,8.0,,,1.78/fb,SM Cross Sections CMS Open,Single electron trigger (HLT_Ele27_WP80); AOD format; used ~10% of available dataset due to computing limitations,,,8.0,1780.0,_singleelectron_run2012c_22jan2013_v1,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,DYToEE_M-20_CT10_TuneZ2star_v2_8TeV,mc,,,,8.0,PowhegBox v.1.0 interfaced to Pythia v.6.4.26,,,SM Cross Sections CMS Open,"Drell-Yan Z/γ* to e+e-, inclusive cross section 1916 pb (NNLO); CT10 PDFs, Z2* tune",,,8.0,,dytoee_m_20_ct10_tunez2star_v2_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,DYToMuMu_M-20_CT10_TuneZ2star_v2_8TeV,mc,,,,8.0,PowhegBox v.1.0 interfaced to Pythia v.6.4.26,,,SM Cross Sections CMS Open,"Drell-Yan Z/γ* to μ+μ-, inclusive cross section 1916 pb (NNLO); CT10 PDFs, Z2* tune",,,8.0,,dytomumu_m_20_ct10_tunez2star_v2_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,DYJetsToLL_M-50_TuneZ2Star_8TeV,mc,,,,8.0,MadGraph v5.1.3.30 interfaced with Pythia 6.4.26,,,SM Cross Sections CMS Open,"Drell-Yan Z/γ* to l+l-, inclusive cross section 3533 pb (NNLO); CT10 PDFs, Z2* tune",,,8.0,,dyjetstoll_m_50_tunez2star_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,WplusToMuNu_CT10_8TeV,mc,,,,8.0,PowhegBox v.1.0 interfaced to Pythia v.6.4.26,,,SM Cross Sections CMS Open,"W+ to μ+ν, inclusive cross section 7322 pb (NNLO); CT10 PDFs, Z2* tune",,,8.0,,wplustomunu_ct10_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,WminusToMuNu_CT10_8TeV,mc,,,,8.0,PowhegBox v.1.0 interfaced to Pythia v.6.4.26,,,SM Cross Sections CMS Open,"W- to μ-ν, inclusive cross section 5181 pb (NNLO); CT10 PDFs, Z2* tune",,,8.0,,wminustomunu_ct10_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,WplusToTauNu_CT10_8TeV,mc,,,,8.0,PowhegBox v.1.0 interfaced to Pythia v.6.4.26,,,SM Cross Sections CMS Open,"W+ to τ+ν, inclusive cross section 7322 pb (NNLO); CT10 PDFs, Z2* tune; Tauola for tau decays",,,8.0,,wplustotaunu_ct10_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,WminusToTauNu_CT10_8TeV,mc,,,,8.0,PowhegBox v.1.0 interfaced to Pythia v.6.4.26,,,SM Cross Sections CMS Open,"W- to τ-ν, inclusive cross section 5181 pb (NNLO); CT10 PDFs, Z2* tune; Tauola for tau decays",,,8.0,,wminustotaunu_ct10_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,TTJets_FullLeptMGDecays_TuneP11TeV_8TeV,mc,,,,8.0,MadGraph v5.1.3.30 interfaced with Pythia 6.4.26,,,SM Cross Sections CMS Open,"tt̄ to 2l2ν2b, inclusive cross section 112.3 pb (NLO); CT10 PDFs, Z2* tune",,,8.0,,ttjets_fullleptmgdecays_tunep11tev_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,TTJets_SemiLeptMGDecays_8TeV,mc,,,,8.0,MadGraph v5.1.3.30 interfaced with Pythia 6.4.26,,,SM Cross Sections CMS Open,"tt̄ to 1l1ν2q2b, inclusive cross section 107.2 pb (NLO); CT10 PDFs, Z2* tune",,,8.0,,ttjets_semileptmgdecays_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,TTJets_HadronicMGDecays_TuneP11mpiHi_8TeV,mc,,,,8.0,MadGraph v5.1.3.30 interfaced with Pythia 6.4.26,,,SM Cross Sections CMS Open,"tt̄ to 4q2b, inclusive cross section 25.8 pb (NLO); CT10 PDFs, Z2* tune",,,8.0,,ttjets_hadronicmgdecays_tunep11mpihi_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,WWJetsTo2L2Nu_TuneZ2star_8TeV,mc,,,,8.0,MadGraph v5.1.3.30 interfaced with Pythia 6.4.26,,,SM Cross Sections CMS Open,"WW to 2l2ν, inclusive cross section 5.8 pb (NLO); CT10 PDFs, Z2* tune",,,8.0,,wwjetsto2l2nu_tunez2star_8tev,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,WZJetsTo3LNu_8TeV_TuneZ2Star,mc,,,,8.0,MadGraph v5.1.3.30 interfaced with Pythia 6.4.26,,,SM Cross Sections CMS Open,"WZ to 3l1ν, inclusive cross section 1.1 pb (NNLO); CT10 PDFs, Z2* tune",,,8.0,,wzjetsto3lnu_8tev_tunez2star,,True,
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs/1907.08197.pdf,ZZTo4mu_8TeV,mc,,,,8.0,MadGraph v5.1.3.30 interfaced with Pythia 6.4.26,,,SM Cross Sections CMS Open,"ZZ to 4μ, inclusive cross section 0.077 pb (NLO); CT10 PDFs, Z2* tune",,,8.0,,zzto4mu_8tev,,True,
2111.11415,Implicit Quantile Neural Networks for Jet Simulation and Correction,2021,,Braden Kronheim; Michelle P. Kuchera; Harrison B. Prosper; Raghuram Ramanujan,,"Reliable modeling of conditional densities is important for quantitative scientific fields such as particle physics. In domains outside physics, implicit quantile neural networks (IQN) have been shown to provide accurate models of conditional densities. We present a successful application of IQNs to jet simulation and correction using the tools and simulated data from the Compact Muon Solenoid (CMS) Open Data portal.",http://arxiv.org/abs/2111.11415,https://arxiv.org/pdf/2111.11415v1,physics.comp-ph,pdfs/2111.11415.pdf,Simulated dataset QCD_Pt-15to7000_TuneCUETP8M1_Flat_13TeV_pythia8,mc,,,3900000.0,13.0,Pythia 8,,,Implicit Quantile Neural Networks Jets,"MINIAODIM format for 2016 collision data; approximately 3.9 million simulated jets extracted; ~1.3 million used as test data, ~1.8 million for training, ~200,000 for validation; CERN Open Data Portal record mentioned; includes both gen-jets and reco-jets; uses anti-kt jet clustering algorithm",,3900000.0,13.0,,simulated_dataset_qcd_pt_15to7000_tunecuetp8m1_flat_13tev_pythia8,,True,
1902.08276,End-to-End Jet Classification of Quarks and Gluons with the CMS Open Data,2019,"Nucl. Instrum. Methods Phys. Res. A 977, 164304 (2020)",Michael Andrews; John Alison; Sitong An; Patrick Bryant; Bjorn Burkle; Sergei Gleyzer; Meenakshi Narain; Manfred Paulini; Barnabas Poczos; Emanuele Usai,10.1016/j.nima.2020.164304,We describe the construction of end-to-end jet image classifiers based on simulated low-level detector data to discriminate quark- vs. gluon-initiated jets with high-fidelity simulated CMS Open Data. We highlight the importance of precise spatial information and demonstrate competitive performance to existing state-of-the-art jet classifiers. We further generalize the end-to-end approach to event-level classification of quark vs. gluon di-jet QCD events. We compare the fully end-to-end approach to using hand-engineered features and demonstrate that the end-to-end algorithm is robust against the effects of underlying event and pile-up.,http://arxiv.org/abs/1902.08276,https://arxiv.org/pdf/1902.08276v2,hep-ex,pdfs/1902.08276.pdf,QCD dijet production dataset with generated invariant transverse momentum in the range pT = 90-170 GeV,mc,,,933206.0,8.0,Pythia 6,,,End-to-End Jet Classification Quarks Gluons,"Uses simulated 2012 CMS Open Data; Geant4 detector simulation; Pythia6 with Z2* tune for shower evolution; run-dependent pileup averaging 18-21; contains multi-parton interactions and underlying event; subset used for computational convenience; balanced class representation across PU run eras (Run2012AB, Run2012C, Run2012D); 793900 for training+validation, 139306 for test",,933206.0,8.0,,qcd_dijet_production_dataset_with_generated_invariant_transverse_momentum_in_the_range_pt__90_170_gev,,True,
